phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,checksum
fixture_generation,graph_chain,1,0,9,100,0,0,5
fixture_generation,graph_chain,1,0,10,200,0,0,5
fixture_generation,graph_chain,1,0,11,100,0,0,5
fixture_generation,graph_chain,1,0,12,100,0,0,5
fixture_generation,graph_chain,1,0,13,100,0,0,5
fixture_generation,graph_chain,1,0,14,100,0,0,5
fixture_generation,graph_chain,1,0,15,100,0,0,5
fixture_generation,graph_chain,1,0,16,200,0,0,5
fixture_generation,graph_chain,1,0,17,100,0,0,5
fixture_generation,graph_chain,1,0,18,100,0,0,5
fixture_generation,graph_chain,1,0,19,200,0,0,5
plan_build,graph_chain,1,0,0,4400,0,0,11
plan_build,graph_chain,1,0,1,2200,0,0,11
plan_build,graph_chain,1,0,2,1400,0,0,11
plan_build,graph_chain,1,0,3,1400,0,0,11
plan_build,graph_chain,1,0,4,1300,0,0,11
plan_build,graph_chain,1,0,5,1400,0,0,11
plan_build,graph_chain,1,0,6,1400,0,0,11
plan_build,graph_chain,1,0,7,1700,0,0,11
plan_build,graph_chain,1,0,8,1500,0,0,11
plan_build,graph_chain,1,0,9,1500,0,0,11
plan_build,graph_chain,1,0,10,1600,0,0,11
plan_build,graph_chain,1,0,11,1500,0,0,11
plan_build,graph_chain,1,0,12,1500,0,0,11
plan_build,graph_chain,1,0,13,1500,0,0,11
plan_build,graph_chain,1,0,14,1400,0,0,11
plan_build,graph_chain,1,0,15,1400,0,0,11
plan_build,graph_chain,1,0,16,1200,0,0,11
plan_build,graph_chain,1,0,17,1200,0,0,11
plan_build,graph_chain,1,0,18,1200,0,0,11
plan_build,graph_chain,1,0,19,1200,0,0,11
plan_build_alloc,graph_chain,1,0,0,0,36,6722,11
engine_execution,graph_chain,1,0,0,5300,0,0,1
engine_execution,graph_chain,1,0,1,5100,0,0,0
engine_execution,graph_chain,1,0,2,5000,0,0,3
engine_execution,graph_chain,1,0,3,5100,0,0,2
engine_execution,graph_chain,1,0,4,5200,0,0,5
engine_execution,graph_chain,1,0,5,5100,0,0,4
engine_execution,graph_chain,1,0,6,5000,0,0,7
engine_execution,graph_chain,1,0,7,5000,0,0,6
engine_execution,graph_chain,1,0,8,5000,0,0,9
engine_execution,graph_chain,1,0,9,5000,0,0,8
engine_execution,graph_chain,1,0,10,5100,0,0,11
engine_execution,graph_chain,1,0,11,5200,0,0,10
engine_execution,graph_chain,1,0,12,5100,0,0,13
engine_execution,graph_chain,1,0,13,5100,0,0,12
engine_execution,graph_chain,1,0,14,5100,0,0,15
engine_execution,graph_chain,1,0,15,5000,0,0,14
engine_execution,graph_chain,1,0,16,5000,0,0,17
engine_execution,graph_chain,1,0,17,5200,0,0,16
engine_execution,graph_chain,1,0,18,5000,0,0,19
engine_execution,graph_chain,1,0,19,5000,0,0,18
engine_execution,graph_chain,1,0,20,5100,0,0,21
engine_execution,graph_chain,1,0,21,5100,0,0,20
engine_execution,graph_chain,1,0,22,5100,0,0,23
engine_execution,graph_chain,1,0,23,5100,0,0,22
engine_execution,graph_chain,1,0,24,5100,0,0,25
engine_execution,graph_chain,1,0,25,5000,0,0,24
engine_execution,graph_chain,1,0,26,5100,0,0,27
engine_execution,graph_chain,1,0,27,5200,0,0,26
engine_execution,graph_chain,1,0,28,4900,0,0,29
engine_execution,graph_chain,1,0,29,5000,0,0,28
engine_execution,graph_chain,1,0,30,5700,0,0,31
engine_execution,graph_chain,1,0,31,5400,0,0,30
engine_execution,graph_chain,1,0,32,5300,0,0,33
engine_execution,graph_chain,1,0,33,5300,0,0,32
engine_execution,graph_chain,1,0,34,5400,0,0,35
engine_execution,graph_chain,1,0,35,6100,0,0,34
engine_execution,graph_chain,1,0,36,5400,0,0,37
engine_execution,graph_chain,1,0,37,5300,0,0,36
engine_execution,graph_chain,1,0,38,5200,0,0,39
engine_execution,graph_chain,1,0,39,5200,0,0,38
engine_execution_alloc,graph_chain,1,0,0,0,99,11356,23131
machine_state_setup,graph_chain,1,0,0,400,0,0,1
body_state_setup,graph_chain,1,0,0,400,0,0,0
machine_state_setup,graph_chain,1,0,1,300,0,0,1
body_state_setup,graph_chain,1,0,1,300,0,0,0
machine_state_setup,graph_chain,1,0,2,200,0,0,1
body_state_setup,graph_chain,1,0,2,500,0,0,0
machine_state_setup,graph_chain,1,0,3,400,0,0,1
body_state_setup,graph_chain,1,0,3,300,0,0,0
machine_state_setup,graph_chain,1,0,4,200,0,0,1
body_state_setup,graph_chain,1,0,4,200,0,0,0
machine_state_setup,graph_chain,1,0,5,200,0,0,1
body_state_setup,graph_chain,1,0,5,200,0,0,0
machine_state_setup,graph_chain,1,0,6,200,0,0,1
body_state_setup,graph_chain,1,0,6,300,0,0,0
machine_state_setup,graph_chain,1,0,7,200,0,0,1
body_state_setup,graph_chain,1,0,7,200,0,0,0
machine_state_setup,graph_chain,1,0,8,200,0,0,1
body_state_setup,graph_chain,1,0,8,300,0,0,0
machine_state_setup,graph_chain,1,0,9,200,0,0,1
body_state_setup,graph_chain,1,0,9,300,0,0,0
machine_state_setup,graph_chain,1,0,10,200,0,0,1
body_state_setup,graph_chain,1,0,10,200,0,0,0
machine_state_setup,graph_chain,1,0,11,200,0,0,1
body_state_setup,graph_chain,1,0,11,200,0,0,0
machine_state_setup,graph_chain,1,0,12,200,0,0,1
body_state_setup,graph_chain,1,0,12,200,0,0,0
machine_state_setup,graph_chain,1,0,13,200,0,0,1
body_state_setup,graph_chain,1,0,13,300,0,0,0
machine_state_setup,graph_chain,1,0,14,200,0,0,1
body_state_setup,graph_chain,1,0,14,200,0,0,0
machine_state_setup,graph_chain,1,0,15,300,0,0,1
body_state_setup,graph_chain,1,0,15,200,0,0,0
machine_state_setup,graph_chain,1,0,16,200,0,0,1
body_state_setup,graph_chain,1,0,16,300,0,0,0
machine_state_setup,graph_chain,1,0,17,200,0,0,1
body_state_setup,graph_chain,1,0,17,200,0,0,0
machine_state_setup,graph_chain,1,0,18,200,0,0,1
body_state_setup,graph_chain,1,0,18,200,0,0,0
machine_state_setup,graph_chain,1,0,19,300,0,0,1
body_state_setup,graph_chain,1,0,19,200,0,0,0
machine_state_setup,graph_chain,1,0,20,200,0,0,1
body_state_setup,graph_chain,1,0,20,300,0,0,0
machine_state_setup,graph_chain,1,0,21,200,0,0,1
body_state_setup,graph_chain,1,0,21,300,0,0,0
machine_state_setup,graph_chain,1,0,22,200,0,0,1
body_state_setup,graph_chain,1,0,22,300,0,0,0
machine_state_setup,graph_chain,1,0,23,200,0,0,1
body_state_setup,graph_chain,1,0,23,200,0,0,0
machine_state_setup,graph_chain,1,0,24,200,0,0,1
body_state_setup,graph_chain,1,0,24,200,0,0,0
machine_state_setup,graph_chain,1,0,25,200,0,0,1
body_state_setup,graph_chain,1,0,25,200,0,0,0
machine_state_setup,graph_chain,1,0,26,200,0,0,1
body_state_setup,graph_chain,1,0,26,200,0,0,0
machine_state_setup,graph_chain,1,0,27,300,0,0,1
body_state_setup,graph_chain,1,0,27,200,0,0,0
machine_state_setup,graph_chain,1,0,28,200,0,0,1
body_state_setup,graph_chain,1,0,28,300,0,0,0
machine_state_setup,graph_chain,1,0,29,200,0,0,1
body_state_setup,graph_chain,1,0,29,300,0,0,0
machine_state_setup,graph_chain,1,0,30,300,0,0,1
body_state_setup,graph_chain,1,0,30,200,0,0,0
machine_state_setup,graph_chain,1,0,31,300,0,0,1
body_state_setup,graph_chain,1,0,31,300,0,0,0
machine_state_setup,graph_chain,1,0,32,200,0,0,1
body_state_setup,graph_chain,1,0,32,600,0,0,0
machine_state_setup,graph_chain,1,0,33,200,0,0,1
body_state_setup,graph_chain,1,0,33,400,0,0,0
machine_state_setup,graph_chain,1,0,34,200,0,0,1
body_state_setup,graph_chain,1,0,34,200,0,0,0
machine_state_setup,graph_chain,1,0,35,200,0,0,1
body_state_setup,graph_chain,1,0,35,200,0,0,0
machine_state_setup,graph_chain,1,0,36,300,0,0,1
body_state_setup,graph_chain,1,0,36,200,0,0,0
machine_state_setup,graph_chain,1,0,37,200,0,0,1
body_state_setup,graph_chain,1,0,37,200,0,0,0
machine_state_setup,graph_chain,1,0,38,200,0,0,1
body_state_setup,graph_chain,1,0,38,200,0,0,0
machine_state_setup,graph_chain,1,0,39,200,0,0,1
body_state_setup,graph_chain,1,0,39,200,0,0,0
pure_machine_events_preseeded,graph_chain,1,0,0,1900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,1,1200,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,2,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,3,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,4,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,5,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,6,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,7,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,8,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,9,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,10,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,11,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,12,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,13,1100,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,14,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,15,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,16,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,17,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,18,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,19,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,20,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,21,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,22,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,23,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,24,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,25,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,26,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,27,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,28,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,29,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,30,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,31,1100,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,32,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,33,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,34,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,35,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,36,900,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,37,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,38,1000,0,0,1
pure_machine_events_preseeded,graph_chain,1,0,39,1000,0,0,1
fixture_generation,graph_wide,1,0,0,100,0,0,5
fixture_generation,graph_wide,1,0,1,200,0,0,5
fixture_generation,graph_wide,1,0,2,100,0,0,5
fixture_generation,graph_wide,1,0,3,100,0,0,5
fixture_generation,graph_wide,1,0,4,200,0,0,5
fixture_generation,graph_wide,1,0,5,100,0,0,5
fixture_generation,graph_wide,1,0,6,200,0,0,5
fixture_generation,graph_wide,1,0,7,100,0,0,5
fixture_generation,graph_wide,1,0,8,200,0,0,5
fixture_generation,graph_wide,1,0,9,200,0,0,5
fixture_generation,graph_wide,1,0,10,100,0,0,5
fixture_generation,graph_wide,1,0,11,100,0,0,5
fixture_generation,graph_wide,1,0,12,200,0,0,5
fixture_generation,graph_wide,1,0,13,200,0,0,5
fixture_generation,graph_wide,1,0,14,100,0,0,5
fixture_generation,graph_wide,1,0,15,200,0,0,5
fixture_generation,graph_wide,1,0,16,300,0,0,5
fixture_generation,graph_wide,1,0,17,400,0,0,5
fixture_generation,graph_wide,1,0,18,400,0,0,5
fixture_generation,graph_wide,1,0,19,200,0,0,5
plan_build,graph_wide,1,0,0,3800,0,0,10
plan_build,graph_wide,1,0,1,1400,0,0,10
plan_build,graph_wide,1,0,2,1400,0,0,10
plan_build,graph_wide,1,0,3,1300,0,0,10
plan_build,graph_wide,1,0,4,1200,0,0,10
plan_build,graph_wide,1,0,5,1300,0,0,10
plan_build,graph_wide,1,0,6,1200,0,0,10
plan_build,graph_wide,1,0,7,1300,0,0,10
plan_build,graph_wide,1,0,8,1300,0,0,10
plan_build,graph_wide,1,0,9,1200,0,0,10
plan_build,graph_wide,1,0,10,1200,0,0,10
plan_build,graph_wide,1,0,11,1300,0,0,10
plan_build,graph_wide,1,0,12,1300,0,0,10
plan_build,graph_wide,1,0,13,1200,0,0,10
plan_build,graph_wide,1,0,14,1200,0,0,10
plan_build,graph_wide,1,0,15,1200,0,0,10
plan_build,graph_wide,1,0,16,1200,0,0,10
plan_build,graph_wide,1,0,17,1300,0,0,10
plan_build,graph_wide,1,0,18,1200,0,0,10
plan_build,graph_wide,1,0,19,1200,0,0,10
plan_build_alloc,graph_wide,1,0,0,0,36,6720,10
engine_execution,graph_wide,1,0,0,5300,0,0,1
engine_execution,graph_wide,1,0,1,5100,0,0,0
engine_execution,graph_wide,1,0,2,5200,0,0,3
engine_execution,graph_wide,1,0,3,4900,0,0,2
engine_execution,graph_wide,1,0,4,5000,0,0,5
engine_execution,graph_wide,1,0,5,5100,0,0,4
engine_execution,graph_wide,1,0,6,4900,0,0,7
engine_execution,graph_wide,1,0,7,5100,0,0,6
engine_execution,graph_wide,1,0,8,5000,0,0,9
engine_execution,graph_wide,1,0,9,5000,0,0,8
engine_execution,graph_wide,1,0,10,5200,0,0,11
engine_execution,graph_wide,1,0,11,5600,0,0,10
engine_execution,graph_wide,1,0,12,5400,0,0,13
engine_execution,graph_wide,1,0,13,5300,0,0,12
engine_execution,graph_wide,1,0,14,5200,0,0,15
engine_execution,graph_wide,1,0,15,5300,0,0,14
engine_execution,graph_wide,1,0,16,6100,0,0,17
engine_execution,graph_wide,1,0,17,5300,0,0,16
engine_execution,graph_wide,1,0,18,5200,0,0,19
engine_execution,graph_wide,1,0,19,5300,0,0,18
engine_execution,graph_wide,1,0,20,5300,0,0,21
engine_execution,graph_wide,1,0,21,5300,0,0,20
engine_execution,graph_wide,1,0,22,5300,0,0,23
engine_execution,graph_wide,1,0,23,5300,0,0,22
engine_execution,graph_wide,1,0,24,5200,0,0,25
engine_execution,graph_wide,1,0,25,5200,0,0,24
engine_execution,graph_wide,1,0,26,5000,0,0,27
engine_execution,graph_wide,1,0,27,5100,0,0,26
engine_execution,graph_wide,1,0,28,5100,0,0,29
engine_execution,graph_wide,1,0,29,5100,0,0,28
engine_execution,graph_wide,1,0,30,5000,0,0,31
engine_execution,graph_wide,1,0,31,5000,0,0,30
engine_execution,graph_wide,1,0,32,5000,0,0,33
engine_execution,graph_wide,1,0,33,5100,0,0,32
engine_execution,graph_wide,1,0,34,5000,0,0,35
engine_execution,graph_wide,1,0,35,5100,0,0,34
engine_execution,graph_wide,1,0,36,5100,0,0,37
engine_execution,graph_wide,1,0,37,4900,0,0,36
engine_execution,graph_wide,1,0,38,5100,0,0,39
engine_execution,graph_wide,1,0,39,5000,0,0,38
engine_execution_alloc,graph_wide,1,0,0,0,99,11355,23131
machine_state_setup,graph_wide,1,0,0,300,0,0,1
body_state_setup,graph_wide,1,0,0,300,0,0,0
machine_state_setup,graph_wide,1,0,1,300,0,0,1
body_state_setup,graph_wide,1,0,1,300,0,0,0
machine_state_setup,graph_wide,1,0,2,200,0,0,1
body_state_setup,graph_wide,1,0,2,200,0,0,0
machine_state_setup,graph_wide,1,0,3,300,0,0,1
body_state_setup,graph_wide,1,0,3,300,0,0,0
machine_state_setup,graph_wide,1,0,4,200,0,0,1
body_state_setup,graph_wide,1,0,4,200,0,0,0
machine_state_setup,graph_wide,1,0,5,200,0,0,1
body_state_setup,graph_wide,1,0,5,200,0,0,0
machine_state_setup,graph_wide,1,0,6,300,0,0,1
body_state_setup,graph_wide,1,0,6,200,0,0,0
machine_state_setup,graph_wide,1,0,7,200,0,0,1
body_state_setup,graph_wide,1,0,7,300,0,0,0
machine_state_setup,graph_wide,1,0,8,200,0,0,1
body_state_setup,graph_wide,1,0,8,200,0,0,0
machine_state_setup,graph_wide,1,0,9,200,0,0,1
body_state_setup,graph_wide,1,0,9,300,0,0,0
machine_state_setup,graph_wide,1,0,10,200,0,0,1
body_state_setup,graph_wide,1,0,10,300,0,0,0
machine_state_setup,graph_wide,1,0,11,200,0,0,1
body_state_setup,graph_wide,1,0,11,300,0,0,0
machine_state_setup,graph_wide,1,0,12,200,0,0,1
body_state_setup,graph_wide,1,0,12,200,0,0,0
machine_state_setup,graph_wide,1,0,13,200,0,0,1
body_state_setup,graph_wide,1,0,13,200,0,0,0
machine_state_setup,graph_wide,1,0,14,200,0,0,1
body_state_setup,graph_wide,1,0,14,200,0,0,0
machine_state_setup,graph_wide,1,0,15,300,0,0,1
body_state_setup,graph_wide,1,0,15,200,0,0,0
machine_state_setup,graph_wide,1,0,16,200,0,0,1
body_state_setup,graph_wide,1,0,16,200,0,0,0
machine_state_setup,graph_wide,1,0,17,200,0,0,1
body_state_setup,graph_wide,1,0,17,200,0,0,0
machine_state_setup,graph_wide,1,0,18,200,0,0,1
body_state_setup,graph_wide,1,0,18,200,0,0,0
machine_state_setup,graph_wide,1,0,19,200,0,0,1
body_state_setup,graph_wide,1,0,19,200,0,0,0
machine_state_setup,graph_wide,1,0,20,200,0,0,1
body_state_setup,graph_wide,1,0,20,300,0,0,0
machine_state_setup,graph_wide,1,0,21,200,0,0,1
body_state_setup,graph_wide,1,0,21,400,0,0,0
machine_state_setup,graph_wide,1,0,22,200,0,0,1
body_state_setup,graph_wide,1,0,22,200,0,0,0
machine_state_setup,graph_wide,1,0,23,200,0,0,1
body_state_setup,graph_wide,1,0,23,500,0,0,0
machine_state_setup,graph_wide,1,0,24,400,0,0,1
body_state_setup,graph_wide,1,0,24,200,0,0,0
machine_state_setup,graph_wide,1,0,25,300,0,0,1
body_state_setup,graph_wide,1,0,25,200,0,0,0
machine_state_setup,graph_wide,1,0,26,200,0,0,1
body_state_setup,graph_wide,1,0,26,200,0,0,0
machine_state_setup,graph_wide,1,0,27,200,0,0,1
body_state_setup,graph_wide,1,0,27,300,0,0,0
machine_state_setup,graph_wide,1,0,28,200,0,0,1
body_state_setup,graph_wide,1,0,28,300,0,0,0
machine_state_setup,graph_wide,1,0,29,200,0,0,1
body_state_setup,graph_wide,1,0,29,200,0,0,0
machine_state_setup,graph_wide,1,0,30,200,0,0,1
body_state_setup,graph_wide,1,0,30,200,0,0,0
machine_state_setup,graph_wide,1,0,31,300,0,0,1
body_state_setup,graph_wide,1,0,31,200,0,0,0
machine_state_setup,graph_wide,1,0,32,200,0,0,1
body_state_setup,graph_wide,1,0,32,200,0,0,0
machine_state_setup,graph_wide,1,0,33,200,0,0,1
body_state_setup,graph_wide,1,0,33,300,0,0,0
machine_state_setup,graph_wide,1,0,34,200,0,0,1
body_state_setup,graph_wide,1,0,34,300,0,0,0
machine_state_setup,graph_wide,1,0,35,200,0,0,1
body_state_setup,graph_wide,1,0,35,200,0,0,0
machine_state_setup,graph_wide,1,0,36,200,0,0,1
body_state_setup,graph_wide,1,0,36,200,0,0,0
machine_state_setup,graph_wide,1,0,37,200,0,0,1
body_state_setup,graph_wide,1,0,37,200,0,0,0
machine_state_setup,graph_wide,1,0,38,200,0,0,1
body_state_setup,graph_wide,1,0,38,200,0,0,0
machine_state_setup,graph_wide,1,0,39,200,0,0,1
body_state_setup,graph_wide,1,0,39,200,0,0,0
fixture_generation,graph_sparse,1,0,0,200,0,0,5
fixture_generation,graph_sparse,1,0,1,200,0,0,5
fixture_generation,graph_sparse,1,0,2,200,0,0,5
fixture_generation,graph_sparse,1,0,3,100,0,0,5
fixture_generation,graph_sparse,1,0,4,100,0,0,5
fixture_generation,graph_sparse,1,0,5,100,0,0,5
fixture_generation,graph_sparse,1,0,6,200,0,0,5
fixture_generation,graph_sparse,1,0,7,100,0,0,5
fixture_generation,graph_sparse,1,0,8,100,0,0,5
fixture_generation,graph_sparse,1,0,9,200,0,0,5
fixture_generation,graph_sparse,1,0,10,100,0,0,5
fixture_generation,graph_sparse,1,0,11,100,0,0,5
fixture_generation,graph_sparse,1,0,12,200,0,0,5
fixture_generation,graph_sparse,1,0,13,100,0,0,5
fixture_generation,graph_sparse,1,0,14,100,0,0,5
fixture_generation,graph_sparse,1,0,15,200,0,0,5
fixture_generation,graph_sparse,1,0,16,200,0,0,5
fixture_generation,graph_sparse,1,0,17,100,0,0,5
fixture_generation,graph_sparse,1,0,18,100,0,0,5
fixture_generation,graph_sparse,1,0,19,100,0,0,5
plan_build,graph_sparse,1,0,0,3100,0,0,12
plan_build,graph_sparse,1,0,1,1400,0,0,12
plan_build,graph_sparse,1,0,2,1400,0,0,12
plan_build,graph_sparse,1,0,3,1300,0,0,12
plan_build,graph_sparse,1,0,4,1300,0,0,12
plan_build,graph_sparse,1,0,5,1300,0,0,12
plan_build,graph_sparse,1,0,6,1300,0,0,12
plan_build,graph_sparse,1,0,7,1200,0,0,12
plan_build,graph_sparse,1,0,8,1500,0,0,12
plan_build,graph_sparse,1,0,9,1700,0,0,12
plan_build,graph_sparse,1,0,10,1600,0,0,12
plan_build,graph_sparse,1,0,11,1600,0,0,12
plan_build,graph_sparse,1,0,12,1500,0,0,12
plan_build,graph_sparse,1,0,13,1500,0,0,12
plan_build,graph_sparse,1,0,14,1500,0,0,12
plan_build,graph_sparse,1,0,15,1500,0,0,12
plan_build,graph_sparse,1,0,16,1600,0,0,12
plan_build,graph_sparse,1,0,17,1500,0,0,12
plan_build,graph_sparse,1,0,18,1300,0,0,12
plan_build,graph_sparse,1,0,19,1300,0,0,12
plan_build_alloc,graph_sparse,1,0,0,0,36,6724,12
engine_execution,graph_sparse,1,0,0,4800,0,0,1
engine_execution,graph_sparse,1,0,1,5000,0,0,0
engine_execution,graph_sparse,1,0,2,4900,0,0,3
engine_execution,graph_sparse,1,0,3,5000,0,0,2
engine_execution,graph_sparse,1,0,4,5000,0,0,5
engine_execution,graph_sparse,1,0,5,5000,0,0,4
engine_execution,graph_sparse,1,0,6,5000,0,0,7
engine_execution,graph_sparse,1,0,7,5000,0,0,6
engine_execution,graph_sparse,1,0,8,5100,0,0,9
engine_execution,graph_sparse,1,0,9,5000,0,0,8
engine_execution,graph_sparse,1,0,10,5000,0,0,11
engine_execution,graph_sparse,1,0,11,5000,0,0,10
engine_execution,graph_sparse,1,0,12,5000,0,0,13
engine_execution,graph_sparse,1,0,13,4900,0,0,12
engine_execution,graph_sparse,1,0,14,5000,0,0,15
engine_execution,graph_sparse,1,0,15,4900,0,0,14
engine_execution,graph_sparse,1,0,16,5000,0,0,17
engine_execution,graph_sparse,1,0,17,4900,0,0,16
engine_execution,graph_sparse,1,0,18,4900,0,0,19
engine_execution,graph_sparse,1,0,19,5100,0,0,18
engine_execution,graph_sparse,1,0,20,5100,0,0,21
engine_execution,graph_sparse,1,0,21,4900,0,0,20
engine_execution,graph_sparse,1,0,22,5000,0,0,23
engine_execution,graph_sparse,1,0,23,5100,0,0,22
engine_execution,graph_sparse,1,0,24,4900,0,0,25
engine_execution,graph_sparse,1,0,25,4900,0,0,24
engine_execution,graph_sparse,1,0,26,4900,0,0,27
engine_execution,graph_sparse,1,0,27,5100,0,0,26
engine_execution,graph_sparse,1,0,28,4900,0,0,29
engine_execution,graph_sparse,1,0,29,4900,0,0,28
engine_execution,graph_sparse,1,0,30,5000,0,0,31
engine_execution,graph_sparse,1,0,31,5000,0,0,30
engine_execution,graph_sparse,1,0,32,5500,0,0,33
engine_execution,graph_sparse,1,0,33,5200,0,0,32
engine_execution,graph_sparse,1,0,34,5200,0,0,35
engine_execution,graph_sparse,1,0,35,5300,0,0,34
engine_execution,graph_sparse,1,0,36,5300,0,0,37
engine_execution,graph_sparse,1,0,37,6400,0,0,36
engine_execution,graph_sparse,1,0,38,5300,0,0,39
engine_execution,graph_sparse,1,0,39,5200,0,0,38
engine_execution_alloc,graph_sparse,1,0,0,0,99,11357,23131
machine_state_setup,graph_sparse,1,0,0,300,0,0,1
body_state_setup,graph_sparse,1,0,0,300,0,0,0
machine_state_setup,graph_sparse,1,0,1,300,0,0,1
body_state_setup,graph_sparse,1,0,1,200,0,0,0
machine_state_setup,graph_sparse,1,0,2,200,0,0,1
body_state_setup,graph_sparse,1,0,2,200,0,0,0
machine_state_setup,graph_sparse,1,0,3,200,0,0,1
body_state_setup,graph_sparse,1,0,3,700,0,0,0
machine_state_setup,graph_sparse,1,0,4,400,0,0,1
